,Year,Ethnicity,Gender,Protected_7,Protected_6,Protected_8,Athlete,Program,Protected_5,Next_Fall_Not_Discontinued,Four_Year_Not_Discontinued,Four_Year_Completed,Six_Year_Completed
3864,2015-16,Hispanic,Female,1,8.840290669,0,Not an Athlete,Politics,36,1,1,1,0
3865,2015-16,White,Male,0,9.923878242,0,Not an Athlete,Engineering,79,1,1,1,0
3866,2015-16,White,Male,1,8.997270906,0,Football,Business,53,0,0,0,0
3867,2015-16,Two or more races,Female,0,0,1,Not an Athlete,Business,36,0,0,0,0
3868,2015-16,White,Male,0,8.590071837,0,Football,Undeclared,83,0,0,0,0
3869,2015-16,White,Female,0,10.53036137,0,Not an Athlete,Biology,74,0,0,0,0
3870,2015-16,White,Female,0,10.15735428,0,Not an Athlete,Undergrad Teacher Education,64,1,1,1,0
3871,2015-16,White,Male,0,10.12398761,0,Football,Engineering,53,1,1,1,0
3872,2015-16,White,Female,0,7.327123292,1,Not an Athlete,Business,57,1,1,1,0
3873,2015-16,White,Male,1,9.478686708,0,Football,Business,53,0,0,0,0
3874,2015-16,Two or more races,Male,0,7.240649694,1,Two or more sports,Business,11,1,1,1,0
3875,2015-16,White,Female,0,12.10271568,0,Not an Athlete,Art & Design,56,1,1,1,0
3876,2015-16,Native Hawaiian or Other Pacific Islander,Male,0,10.37919364,0,Football,Athletic Training,29,1,1,0,0
3877,2015-16,White,Male,0,12.50000266,0,Not an Athlete,Honors Program,73,1,1,1,0
3878,2015-16,White,Male,0,12.50000266,0,Not an Athlete,Business,87,1,1,1,0
3879,2015-16,White,Male,0,12.50000266,1,Not an Athlete,Business,69,1,1,1,0
3880,2016-17,White,Female,0,8.809862805,0,Not an Athlete,Honors Program,92,1,1,1,0
3881,2016-17,White,Male,0,0,1,Not an Athlete,Biblical Studies,33,1,1,1,0
3882,2016-17,Two or more races,Female,0,7.923710334,1,Not an Athlete,Honors Program,97,1,1,1,0
3883,2016-17,White,Male,1,0,1,Not an Athlete,History,84,1,1,1,0
3884,2016-17,White,Male,0,10.58552323,0,Not an Athlete,Undeclared,78,1,0,0,0
3885,2016-17,White,Female,1,9.299998244,0,Not an Athlete,Psychology,94,1,1,1,0
3886,2016-17,Hispanic,Female,0,10.05680932,0,Not an Athlete,Undergrad Teacher Education,84,1,1,1,0
3887,2016-17,Hispanic,Female,0,10.05680932,0,Not an Athlete,Spanish,84,1,1,1,0
3888,2016-17,White,Female,0,10.16192102,0,Not an Athlete,Biology,94,1,1,1,0
3889,2016-17,White,Female,1,8.58316818,0,Not an Athlete,Music,96,1,1,1,0
3890,2016-17,White,Female,0,9.414749525,0,Not an Athlete,Art & Design,34,1,0,0,0
3891,2016-17,White,Female,0,8.835355971,0,Not an Athlete,Business,94,1,1,1,0
3892,2016-17,White,Female,1,9.963970988,0,Not an Athlete,Biology,50,1,0,0,0
3893,2016-17,White,Female,1,9.963970988,0,Not an Athlete,Spanish,50,1,0,0,0
3894,2016-17,White,Male,0,9.723104116,0,Not an Athlete,Engineering,86,1,1,1,0
3895,2016-17,White,Female,0,10.12535028,0,Not an Athlete,Nursing,82,1,1,1,0
3896,2016-17,White,Male,0,9.3727993,0,Track (Outdoor),Business,67,1,1,1,0
3897,2016-17,Hispanic,Female,0,10.25379225,0,Not an Athlete,Art & Design,51,1,1,1,0
3898,2016-17,Two or more races,Male,0,9.070848393,0,Not an Athlete,Mathematics,99,1,1,1,0
3899,2016-17,White,Male,1,0,1,Not an Athlete,Mathematics,60,1,0,0,0
3900,2016-17,Hispanic,Male,0,10.47027754,0,Not an Athlete,Cinematic Arts,29,1,1,0,0
3901,2016-17,White,Female,0,10.69385218,0,Not an Athlete,Psychology,69,1,1,1,0
3902,2016-17,White,Male,0,10.08230297,0,Not an Athlete,Cinematic Arts,57,1,1,1,0
3903,2016-17,Hispanic,Female,0,11.91440263,0,Not an Athlete,Nursing,28,1,1,1,0
3904,2016-17,White,Male,0,10.22099538,0,Not an Athlete,Engineering,78,1,1,1,0
3905,2016-17,White,Male,0,10.49576412,0,Not an Athlete,Business,88,1,1,1,0
3906,2016-17,White,Female,0,11.63577122,0,Not an Athlete,Art & Design,88,1,1,1,0
3907,2016-17,White,Male,0,12.03429332,0,Not an Athlete,Engineering,83,1,1,1,0
3908,2016-17,Hispanic,Female,0,9.819072801,0,Soccer,Health & Human Performance,94,1,1,1,0
3909,2016-17,White,Male,0,8.97853441,0,Two or more sports,Biology,94,1,1,0,0
3910,2016-17,White,Male,0,10.30514542,0,Not an Athlete,Undeclared,87,1,1,1,0
3911,2016-17,White,Female,0,11.39888292,0,Not an Athlete,Honors Program,64,1,1,1,0
3912,2016-17,White,Male,1,8.848652886,0,Not an Athlete,Honors Program,86,1,1,1,0
3913,2016-17,White,Female,0,8.731981938,0,Not an Athlete,Honors Program,94,1,1,1,0
3914,2016-17,White,Female,0,7.588323677,1,Not an Athlete,Undergrad Teacher Education,96,1,1,1,0
3915,2016-17,White,Male,0,10.95527025,0,Not an Athlete,Honors Program,96,1,1,1,0
3916,2016-17,White,Female,0,9.970070857,0,Not an Athlete,Honors Program,96,1,1,1,0
3917,2016-17,Hispanic,Female,0,9.662752677,0,Not an Athlete,Business,97,1,1,1,0
3918,2016-17,White,Female,0,11.03907444,0,Not an Athlete,English,76,1,1,1,0
3919,2016-17,Two or more races,Male,0,9.413689296,0,Track (Outdoor),Engineering,99,1,1,1,0
3920,2016-17,White,Female,0,10.17515457,0,Not an Athlete,Biology,73,1,0,0,0
3921,2016-17,White,Male,1,5.905361848,1,Football,Undeclared,15,0,0,0,0
3922,2016-17,White,Male,1,10.11633831,0,Not an Athlete,Engineering,94,1,1,1,0
3923,2016-17,White,Female,0,9.630759772,0,Not an Athlete,Nursing,86,1,1,1,0
3924,2016-17,Hispanic,Female,0,9.843684468,0,Softball,Nursing,29,1,1,0,0
3925,2016-17,Hispanic,Female,1,8.354674262,1,Not an Athlete,Engineering,37,0,0,0,0
3926,2016-17,Two or more races,Female,1,0,1,Not an Athlete,Biology,97,1,1,1,0
3927,2016-17,White,Female,0,9.89004764,0,Not an Athlete,Psychology,34,1,1,1,0
3928,2016-17,White,Female,0,6.118097198,1,Cross Country,Honors Program,94,1,1,1,0
3929,2016-17,White,Female,1,9.377294452,0,Not an Athlete,Honors Program,76,0,0,0,0
3930,2016-17,White,Female,1,9.377294452,0,Not an Athlete,Politics,76,0,0,0,0
3931,2016-17,White,Male,0,10.66300751,0,Tennis,Computer Science,99,1,0,0,0
3932,2016-17,Hispanic,Male,0,10.0105017,0,Football,Undeclared,40,1,1,1,0
3933,2016-17,White,Male,0,9.677088709,0,Not an Athlete,Biology,38,1,1,1,0
3934,2016-17,White,Male,1,9.90183619,0,Baseball,Biblical Studies,37,1,1,1,0
3935,2016-17,White,Female,0,11.86146037,0,Not an Athlete,Art & Design,89,1,1,1,0
3936,2016-17,White,Male,0,9.771783062,0,Football,Business,68,0,0,0,0
3937,2016-17,Asian,Female,0,11.23126522,0,Not an Athlete,Undeclared,94,1,1,1,0
3938,2016-17,White,Male,0,0,1,Not an Athlete,Undeclared,68,1,1,1,0
3939,2016-17,White,Male,1,11.00309934,0,Not an Athlete,Psychology,92,1,1,1,0
3940,2016-17,White,Male,0,11.40969601,0,Basketball,Business,57,1,1,1,0
3941,2016-17,White,Male,0,9.807802302,0,Not an Athlete,Computer Science,68,1,1,1,0
3942,2016-17,White,Male,0,10.46110134,0,Not an Athlete,Engineering,97,1,1,1,0
3943,2016-17,White,Female,0,10.6990785,0,Not an Athlete,Theatre,85,1,1,1,0
3944,2016-17,White,Female,0,10.07974912,0,Not an Athlete,English,87,1,1,1,0
3945,2016-17,White,Female,0,10.07974912,0,Not an Athlete,Honors Program,87,1,1,1,0
3946,2016-17,White,Female,0,10.89722069,0,Not an Athlete,Undergrad Teacher Education,83,1,1,1,0
3947,2016-17,White,Female,0,9.676586952,0,Not an Athlete,Undergrad Teacher Education,47,1,0,0,0
3948,2016-17,White,Male,1,9.28451977,0,Football,Engineering,43,1,1,0,0
3949,2016-17,American Indian or Alaskan Native,Female,1,9.07463519,0,Not an Athlete,Nursing,26,0,0,0,0
3950,2016-17,White,Male,0,10.16099388,0,Not an Athlete,Nursing,19,1,1,0,0
3951,2016-17,White,Female,1,8.331345425,1,Not an Athlete,Biochemistry,49,1,1,1,0
3952,2016-17,White,Male,0,11.46308375,0,Football,Business,74,1,1,1,0
3953,2016-17,Hispanic,Male,1,9.275191344,0,Not an Athlete,Business,24,0,0,0,0
3954,2016-17,Hispanic,Female,0,0,1,Not an Athlete,Business,58,1,1,0,0
3955,2016-17,Hispanic,Male,0,9.697385467,0,Not an Athlete,Art & Design,51,1,1,1,0
3956,2016-17,Hispanic,Female,0,9.479068957,0,Not an Athlete,Nursing,40,1,0,0,0
3957,2016-17,Two or more races,Female,0,7.096721378,1,Two or more sports,Health & Human Performance,78,1,1,1,0
3958,2016-17,White,Female,0,8.841448244,0,Soccer,Biology,78,1,1,1,0
3959,2016-17,White,Female,0,10.20975828,0,Basketball,Business,37,1,1,1,0
3960,2016-17,Asian,Male,0,10.82047804,0,Not an Athlete,Business,57,1,1,1,0
3961,2016-17,White,Female,0,9.831024381,0,Not an Athlete,Nursing,82,1,1,1,0
3962,2016-17,White,Female,1,8.634086943,0,Not an Athlete,Nursing,58,1,1,1,0
3963,2016-17,White,Male,0,7.625595072,1,Not an Athlete,Engineering,62,1,1,0,0
3964,2016-17,Unknown Race and Ethnicity,Male,0,11.42660476,0,Soccer,Health & Human Performance,69,1,1,1,0
3965,2016-17,White,Female,0,7.640123173,1,Not an Athlete,Biblical Studies,57,0,0,0,0
3966,2016-17,White,Female,0,10.75096397,0,Not an Athlete,Business,88,1,1,1,0
3967,2016-17,White,Female,0,0,1,Not an Athlete,Psychology,60,0,0,0,0
3968,2016-17,White,Female,0,0,1,Not an Athlete,Honors Program,89,1,0,0,0
3969,2016-17,Two or more races,Female,0,8.584103897,0,Soccer,Biology,76,1,1,1,0
3970,2016-17,Unknown Race and Ethnicity,Female,0,7.25488481,1,Not an Athlete,Nursing,94,1,1,1,0
3971,2016-17,White,Female,0,8.412277021,1,Not an Athlete,Undergrad Teacher Education,19,1,1,1,0
3972,2016-17,Hispanic,Male,0,9.183996397,0,Football,Undeclared,74,1,1,1,0
3973,2016-17,White,Male,0,0,1,Not an Athlete,Engineering,48,0,0,0,0
3974,2016-17,Two or more races,Female,0,12.50000266,0,Not an Athlete,History,89,1,1,1,0
3975,2016-17,White,Male,0,12.50000266,0,Baseball,Business,92,1,1,1,0
3976,2016-17,American Indian or Alaskan Native,Female,0,12.50000266,0,Softball,Business,38,1,1,1,0
3977,2016-17,White,Female,0,12.50000266,0,Not an Athlete,Biology,93,1,1,1,0
3978,2016-17,White,Female,0,12.50000266,0,Lacrosse,Nursing,89,1,0,0,0
3979,2016-17,White,Female,0,12.50000266,0,Not an Athlete,Communication,67,1,1,1,0
3980,2017-18,White,Female,1,7.360103973,1,Not an Athlete,Biblical Studies,44,1,1,0,0
3981,2017-18,White,Male,0,10.0912526,0,Not an Athlete,Biology,83,1,1,0,0
3982,2017-18,White,Female,0,7.828038032,1,Basketball,History,38,1,1,0,0
3983,2017-18,White,Female,1,10.49764278,0,Not an Athlete,Biology,64,1,1,0,0
3984,2017-18,White,Female,0,8.087025471,1,Not an Athlete,Nursing,72,1,1,0,0
3985,2017-18,White,Female,0,11.84818268,0,Volleyball,Biblical Studies,80,1,1,0,0
3986,2017-18,Two or more races,Male,0,2.63905733,1,Not an Athlete,Honors Program,94,1,1,0,0
3987,2017-18,White,Male,0,9.587817444,0,Not an Athlete,Business,65,1,1,0,0
3988,2017-18,White,Male,0,11.41554414,0,Baseball,Health & Human Performance,40,0,1,0,0
3989,2017-18,White,Female,0,9.115260166,0,Not an Athlete,Honors Program,95,1,1,0,0
3990,2017-18,White,Female,1,9.538060131,0,Not an Athlete,Undergrad Teacher Education,26,1,1,0,0
3991,2017-18,White,Female,0,9.895001649,0,Not an Athlete,Nursing,27,1,1,0,0
3992,2017-18,White,Female,0,8.674709629,0,Not an Athlete,Nursing,81,1,1,0,0
3993,2017-18,White,Female,0,10.11992869,0,Soccer,Spanish,7,1,1,0,0
3994,2017-18,Two or more races,Female,0,11.08769633,0,Not an Athlete,Biology,78,1,1,0,0
3995,2017-18,White,Male,0,8.101677747,1,Not an Athlete,Cinematic Arts,78,1,1,0,0
3996,2017-18,White,Female,0,11.79576332,0,Lacrosse,Honors Program,79,1,1,0,0
3997,2017-18,White,Male,0,10.90467075,0,Not an Athlete,Engineering,89,1,1,0,0
3998,2017-18,White,Male,0,8.085794701,1,Not an Athlete,Undeclared,42,1,1,0,0
3999,2017-18,White,Male,0,9.96908801,0,Baseball,Undergrad Social Work,32,1,1,0,0
4000,2017-18,White,Male,0,10.96509002,0,Two or more sports,Athletic Training,97,1,1,0,0
4001,2017-18,White,Male,0,9.525880773,0,Not an Athlete,Psychology,78,1,1,0,0
4002,2017-18,White,Male,0,10.78898913,0,Not an Athlete,Undeclared,86,1,1,0,0
4003,2017-18,White,Male,0,10.69098991,0,Football,Engineering,51,1,1,0,0
4004,2017-18,White,Male,0,10.3412585,0,Not an Athlete,Biology,93,1,1,0,0
4005,2017-18,White,Female,0,10.12330558,0,Not an Athlete,Biology,72,0,1,0,0
4006,2017-18,White,Male,0,8.395477433,1,Not an Athlete,Cinematic Arts,83,1,1,0,0
4007,2017-18,White,Male,0,10.60313854,0,Football,English,91,1,1,0,0
4008,2017-18,White,Male,0,10.09658418,0,Two or more sports,Engineering,98,1,1,0,0
4009,2017-18,White,Male,0,9.268892259,0,Football,Business,77,1,1,0,0
4010,2017-18,White,Male,0,11.13043442,0,Not an Athlete,Psychology,99,0,1,0,0
4011,2017-18,White,Male,0,6.206575927,1,Not an Athlete,Psychology,80,1,1,0,0
4012,2017-18,White,Female,0,11.74338618,0,Not an Athlete,Nursing,85,1,1,0,0
4013,2017-18,White,Male,0,8.339500903,1,Not an Athlete,Engineering,86,1,1,0,0
4014,2017-18,White,Male,0,10.08818129,0,Not an Athlete,Honors Program,88,1,1,0,0
4015,2017-18,Two or more races,Female,1,8.274357007,1,Two or more sports,Politics,87,1,1,0,0
4016,2017-18,White,Female,0,8.896861744,0,Not an Athlete,Art & Design,77,1,1,0,0
4017,2017-18,White,Female,0,9.459073694,0,Not an Athlete,Business,67,0,1,0,0
4018,2017-18,Two or more races,Female,0,7.823645931,1,Not an Athlete,Honors Program,76,1,1,0,0
4019,2017-18,White,Female,0,9.111624399,0,Not an Athlete,Honors Program,94,1,1,0,0
4020,2017-18,White,Female,0,0,1,Not an Athlete,Nursing,69,1,1,0,0
4021,2017-18,White,Female,0,11.21480241,0,Not an Athlete,Honors Program,55,1,1,0,0
4022,2017-18,White,Female,1,9.613736675,0,Not an Athlete,Honors Program,87,1,1,0,0
4023,2017-18,White,Female,0,10.68471429,0,Softball,Nursing,48,1,1,0,0
4024,2017-18,White,Female,0,9.867860375,0,Soccer,Biology,83,1,1,0,0
4025,2017-18,White,Female,0,0,1,Not an Athlete,Honors Program,83,1,1,0,0
4026,2017-18,White,Female,0,10.74550722,0,Not an Athlete,Honors Program,98,1,1,0,0
4027,2017-18,White,Female,0,10.17603061,0,Not an Athlete,Theatre,57,1,1,0,0
4028,2017-18,White,Female,0,6.679599186,1,Not an Athlete,Biblical Studies,67,1,1,0,0
4029,2017-18,White,Male,0,4.127134385,1,Not an Athlete,Computer Science,97,1,1,0,0
4030,2017-18,Two or more races,Female,0,5.613128106,1,Not an Athlete,Health & Human Performance,86,1,1,0,0
4031,2017-18,White,Female,0,11.84586289,0,Not an Athlete,Nursing,94,0,1,0,0
4032,2017-18,White,Female,0,0,1,Not an Athlete,Psychology,89,1,1,0,0
4033,2017-18,White,Male,0,10.05134706,0,Baseball,Business,74,1,1,0,0
4034,2017-18,Hispanic,Male,0,0,1,Not an Athlete,Undergrad Social Work,52,0,1,0,0
4035,2017-18,White,Female,0,0,1,Not an Athlete,Psychology,65,1,1,0,0
4036,2017-18,Black or African American,Female,1,8.283494126,1,Not an Athlete,Nursing,72,1,1,0,0
4037,2017-18,Hispanic,Female,1,10.02051475,0,Not an Athlete,Business,79,1,1,0,0
4038,2017-18,White,Female,1,10.33510762,0,Not an Athlete,Undergrad Teacher Education,80,1,1,0,0
4039,2017-18,White,Male,0,11.07590777,0,Not an Athlete,Biblical Studies,83,1,1,0,0
4040,2017-18,White,Female,0,10.22281363,0,Not an Athlete,Communication,80,1,1,0,0
4041,2017-18,Two or more races,Male,0,0,1,Not an Athlete,Politics,57,1,1,0,0
4042,2017-18,White,Male,0,4.976733742,1,Not an Athlete,Biochemistry,99,1,1,0,0
4043,2017-18,White,Male,0,9.92260367,0,Not an Athlete,Engineering,91,1,1,0,0
4044,2017-18,Hispanic,Female,1,0,1,Not an Athlete,Biology,39,1,1,0,0
4045,2017-18,Hispanic,Male,0,0,1,Not an Athlete,Engineering,29,1,1,0,0
4046,2017-18,Two or more races,Male,0,11.69552198,0,Soccer,Business,94,1,1,0,0
4047,2017-18,White,Male,1,1.098612289,1,Not an Athlete,Biology,50,1,1,0,0
4048,2017-18,White,Female,0,10.45941082,0,Not an Athlete,Nursing,77,1,1,0,0
4049,2017-18,Two or more races,Female,0,7.87359779,1,Not an Athlete,Art & Design,46,1,1,0,0
4050,2017-18,White,Female,1,0,1,Not an Athlete,Biology,40,1,1,0,0
4051,2017-18,American Indian or Alaskan Native,Male,0,10.71936109,0,Not an Athlete,Business,94,1,1,0,0
4052,2017-18,White,Female,0,8.055475142,1,Not an Athlete,Cinematic Arts,47,1,1,0,0
4053,2017-18,White,Female,1,8.437283808,1,Not an Athlete,Biology,69,1,1,0,0
4054,2017-18,White,Female,0,9.196545661,0,Not an Athlete,Undergrad Teacher Education,86,1,1,0,0
4055,2017-18,White,Female,0,9.556055476,0,Not an Athlete,Business,97,0,1,0,0
4056,2017-18,Native Hawaiian or Other Pacific Islander,Male,0,7.786967003,1,Football,Engineering,79,1,1,0,0
4057,2017-18,Native Hawaiian or Other Pacific Islander,Male,0,10.02672237,0,Football,Computer Science,34,1,1,0,0
4058,2017-18,White,Female,0,6.089044875,1,Not an Athlete,Communication,79,1,1,0,0
4059,2017-18,White,Male,0,10.20647687,0,Not an Athlete,Health & Human Performance,98,0,1,0,0
4060,2017-18,White,Male,0,9.758577381,0,Not an Athlete,Computer Science,40,1,1,0,0
4061,2017-18,White,Female,0,9.630431332,0,Not an Athlete,Art & Design,67,1,1,0,0
4062,2017-18,White,Female,0,12.50000266,0,Two or more sports,Business,63,1,1,0,0
4063,2017-18,White,Male,0,12.50000266,0,Not an Athlete,Engineering,89,0,1,0,0
4064,2017-18,White,Male,0,12.50000266,0,Not an Athlete,Undeclared,79,1,1,0,0
4065,2017-18,White,Male,0,12.50000266,0,Not an Athlete,Music,99,0,1,0,0
4066,2017-18,White,Male,0,12.50000266,0,Baseball,Business,74,0,1,0,0
4067,2017-18,White,Male,0,12.50000266,0,Two or more sports,Business,98,1,1,0,0
4068,2017-18,White,Male,0,12.50000266,0,Two or more sports,Computer Science,71,1,1,0,0
4069,2017-18,White,Male,0,12.50000266,0,Not an Athlete,Art & Design,74,0,1,0,0
4070,2018-19,White,Female,0,10.7243681,0,Not an Athlete,Honors Program,93,1,1,0,0
4071,2018-19,Hispanic,Female,0,0,1,Not an Athlete,Art & Design,93,1,1,0,0
4072,2018-19,White,Male,0,9.099520537,0,Not an Athlete,Music,69,1,1,0,0
4073,2018-19,White,Male,0,10.26426905,0,Not an Athlete,Undeclared,33,0,1,0,0
4074,2018-19,Hispanic,Male,0,0,1,Not an Athlete,Computer Science,71,0,1,0,0
4075,2018-19,White,Female,0,0,1,Two or more sports,Health & Human Performance,71,1,1,0,0
4076,2018-19,White,Female,0,10.15397386,0,Not an Athlete,Nursing,97,1,1,0,0
4077,2018-19,White,Male,0,12.34306554,0,Not an Athlete,Engineering,94,1,1,0,0
4078,2018-19,Hispanic,Female,0,8.666991557,0,Not an Athlete,Undeclared,46,1,1,0,0
4079,2018-19,White,Female,0,10.18327605,0,Not an Athlete,Honors Program,89,1,1,0,0
4080,2018-19,White,Female,0,10.75385213,0,Not an Athlete,English,90,1,1,0,0
4081,2018-19,White,Male,0,9.210940192,0,Not an Athlete,Undergrad Teacher Education,64,1,1,0,0
4082,2018-19,White,Male,0,8.852378887,0,Not an Athlete,Honors Program,91,1,1,0,0
4083,2018-19,White,Female,0,8.993303139,0,Not an Athlete,Honors Program,95,1,1,0,0
4084,2018-19,White,Female,0,8.993303139,0,Not an Athlete,Undeclared,95,1,1,0,0
4085,2018-19,White,Female,0,9.812249072,0,Not an Athlete,Biology,78,1,1,0,0
4086,2018-19,Black or African American,Female,0,7.278628942,1,Not an Athlete,Undeclared,78,1,1,0,0
4087,2018-19,Hispanic,Female,0,11.6176908,0,Not an Athlete,Spanish,63,1,1,0,0
4088,2018-19,White,Male,0,9.514215624,0,Not an Athlete,Music,83,1,1,0,0
4089,2018-19,White,Female,0,10.23390579,0,Not an Athlete,Art & Design,96,1,1,0,0
4090,2018-19,White,Female,0,11.055688,0,Basketball,International Studies,85,1,1,0,0
4091,2018-19,White,Female,0,11.055688,0,Basketball,Spanish,85,1,1,0,0
4092,2018-19,White,Female,1,10.98893017,0,Not an Athlete,Undergrad Teacher Education,86,1,1,0,0
4093,2018-19,White,Male,0,10.82319245,0,Not an Athlete,Business,49,1,1,0,0
4094,2018-19,White,Female,0,10.10323964,0,Not an Athlete,Engineering,85,1,1,0,0
4095,2018-19,White,Female,0,10.14737446,0,Swimming,Undergrad Social Work,88,1,1,0,0
4096,2018-19,Two or more races,Male,0,0,1,Baseball,Engineering,99,1,1,0,0
4097,2018-19,White,Female,0,7.989221409,0,Not an Athlete,Honors Program,86,0,1,0,0
4098,2018-19,Hispanic,Male,1,7.434847875,1,Not an Athlete,Biology,63,1,1,0,0
4099,2018-19,White,Male,0,0,1,Not an Athlete,Psychology,55,1,1,0,0
4100,2018-19,White,Female,0,9.451402424,0,Not an Athlete,Honors Program,99,1,1,0,0
4101,2018-19,White,Male,0,10.47421283,0,Not an Athlete,Psychology,99,1,1,0,0
4102,2018-19,Hispanic,Male,1,10.24117334,0,Not an Athlete,Psychology,55,1,1,0,0
4103,2018-19,Hispanic,Female,1,0,1,Not an Athlete,Biology,54,0,1,0,0
4104,2018-19,White,Male,0,7.528331767,1,Not an Athlete,Psychology,97,1,1,0,0
4105,2018-19,White,Female,0,8.774931387,0,Not an Athlete,Biblical Studies,80,1,1,0,0
4106,2018-19,Asian,Female,0,10.08709994,0,Not an Athlete,Undeclared,43,1,1,0,0
4107,2018-19,Asian,Male,0,9.970070857,0,Not an Athlete,Engineering,38,0,1,0,0
4108,2018-19,White,Female,0,7.530479995,1,Volleyball,Health & Human Performance,91,1,1,0,0
4109,2018-19,White,Male,0,11.14119489,0,Soccer,International Studies,99,1,1,0,0
4110,2018-19,White,Male,0,9.006141237,0,Not an Athlete,Spanish,85,1,1,0,0
4111,2018-19,White,Female,0,9.218705288,0,Not an Athlete,Undergrad Social Work,19,1,1,0,0
4112,2018-19,Hispanic,Female,0,9.141204633,0,Not an Athlete,Psychology,94,1,1,0,0
4113,2018-19,Two or more races,Female,1,8.57753542,1,Not an Athlete,Communication,73,1,1,0,0
4114,2018-19,White,Female,0,10.66167313,0,Two or more sports,Psychology,57,1,1,0,0
4115,2018-19,Hispanic,Female,1,6.816735881,1,Not an Athlete,Psychology,57,1,1,0,0
4116,2018-19,Hispanic,Female,1,0,1,Not an Athlete,Undergrad Teacher Education,63,1,1,0,0
4117,2018-19,Hispanic,Female,0,10.90237158,0,Not an Athlete,English,41,1,1,0,0
4118,2018-19,White,Male,0,9.091894617,0,Not an Athlete,Honors Program,92,1,1,0,0
4119,2018-19,White,Male,0,9.091894617,0,Not an Athlete,Theatre,92,1,1,0,0
4120,2018-19,Two or more races,Male,0,10.20407351,0,Football,Theatre,78,0,1,0,0
4121,2018-19,White,Female,1,8.880724576,0,Not an Athlete,English,93,1,1,0,0
